【  央视频道  】,#genre#
CCTV14,http://125.88.8.114:9901/tsfile/live/0014_1.m3u8
CCTV14,http://113.218.218.5:8001/tsfile/live/0014_1.m3u8
CCTV14,http://111.225.94.184:8800/hls/14/index.m3u8
CCTV14,http://121.24.99.199:8090/hls/22/index.m3u8
CCTV14,http://223.240.51.168:4022/rtp/238.1.78.243:7816
CCTV14,http://117.70.233.138:888/hls/14/index.m3u8
CCTV14,http://27.11.57.83:8008/udp/225.0.4.128:7980
CCTV14,http://110.72.60.81:808/hls/15/index.m3u8
CCTV14,http://115.204.73.138:8888/rtp/233.50.201.124:5140
CCTV14,http://27.11.54.168:8010/udp/225.0.4.128:7980
CCTV14,http://219.145.43.125:8000/rtp/239.112.205.91:5140
CCTV14,http://125.120.147.105:8888/rtp/233.50.201.124:5140
CCTV14,http://61.150.11.116:4444/rtp/239.112.205.91:5140
CCTV14,http://117.30.115.27:8888/rtp/239.61.2.178:9056
CCTV14,http://27.16.188.107:4022/rtp/239.69.1.107:10280
CCTV14-少儿,http://1.180.245.195:9901/tsfile/live/0014_1.m3u8?key=tvbox6_com&amp;playlive=1&amp;authid=0
CCTV14-少儿,http://58.19.182.187:9901/tsfile/live/0014_1.m3u8?key=tvbox6_com&amp;playlive=1&amp;authid=0
CCTV14-少儿,http://61.141.202.118:9901/tsfile/live/0125_1.m3u8?key=tvbox6_com&amp;playlive=1&amp;authid=0
CCTV-15音乐,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8#http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8?
CCTV15,http://123.14.89.74:8888/hls/15/index.m3u8
CCTV15,http://125.88.8.114:9901/tsfile/live/0015_1.m3u8
CCTV15,http://110.72.76.61:808/hls/102/index.m3u8
CCTV15,http://121.24.99.131:8090/hls/23/index.m3u8
CCTV15,http://110.72.78.171:808/hls/102/index.m3u8
CCTV15,http://123.54.170.154:808/hls/15/index.m3u8
CCTV15,http://223.240.51.168:4022/rtp/238.1.78.222:7648
CCTV15,http://110.72.60.81:808/hls/16/index.m3u8
CCTV15,http://223.215.42.194:4022/rtp/238.1.78.222:7648
CCTV15,http://222.217.124.147:8088/udp/239.81.0.230:4056
CCTV15,http://27.11.49.156:8010/udp/225.0.4.220:7980
CCTV15,http://27.11.54.168:8010/udp/225.0.4.220:7980
CCTV15,http://61.150.11.116:4444/rtp/239.112.205.214:5140
CCTV15,http://117.29.232.157:9999/rtp/239.61.2.25:8144
CCTV15,http://123.145.78.178:8002/udp/225.0.4.220:7980
CCTV15-音乐,http://1.180.245.195:9901/tsfile/live/0015_1.m3u8?key=tvbox6_com&amp;playlive=1&amp;authid=0
CCTV15-音乐,http://58.19.182.187:9901/tsfile/live/0015_1.m3u8?key=tvbox6_com&amp;playlive=1&amp;authid=0
CCTV15-音乐,http://222.92.7.170:3333/tsfile/live/0015_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
CCTV16,http://61.150.11.116:4444/rtp/239.111.205.134:5140
CCTV16,http://1.83.163.75:8888/rtp/239.111.205.134:5140
CCTV16,http://115.204.73.138:8888/rtp/233.50.201.192:5140
CCTV16,http://183.148.60.100:4022/rtp/233.50.201.192:5140
CCTV16,http://219.145.43.125:8000/rtp/239.111.205.134:5140
CCTV16,http://27.16.188.107:4022/rtp/239.69.1.247:11124
CCTV16,http://125.120.147.105:8888/rtp/233.50.201.192:5140
CCTV16,http://219.145.19.145:4000/rtp/239.111.205.134:5140
CCTV16,http://60.163.16.216:8888/rtp/233.50.201.192:5140
CCTV16,http://220.187.80.239:8888/rtp/233.50.201.192:5140
CCTV16,http://125.125.143.193:8881/rtp/233.50.201.192:5140
CCTV16,http://36.27.93.103:4022/rtp/233.50.201.192:5140
CCTV16,http://222.90.48.33:9999/rtp/239.111.205.134:5140
CCTV16,http://123.179.46.72:8888/udp/239.29.1.146:5000
CCTV16,http://125.113.80.202:8888/rtp/233.50.201.192:5140
CCTV16奥运匹克,http://171.104.195.8:8181/tsfile/live/1003_1.m3u8
CCTV16奥运匹克,http://171.104.193.222:8181/tsfile/live/1003_1.m3u8
CCTV16奥运匹克,http://171.104.193.220:8181/tsfile/live/1003_1.m3u8
CCTV17,http://121.24.99.199:8090/hls/15/index.m3u8
CCTV17,http://123.54.170.154:808/hls/17/index.m3u8
CCTV17,http://223.240.51.168:4022/rtp/238.1.78.178:7296
CCTV17,http://222.217.124.147:8088/udp/239.81.0.228:4056
CCTV17,http://117.30.115.27:8888/rtp/239.61.3.9:9572
CCTV17,http://27.11.49.156:8010/udp/225.0.4.179:7980
CCTV17,http://123.145.78.178:8002/udp/225.0.4.179:7980
CCTV17,http://180.143.84.219:8888/udp/239.81.0.228:4056
CCTV17,http://27.11.57.83:8008/udp/225.0.4.179:7980
CCTV17,http://1.83.163.75:8888/rtp/239.112.205.211:5140
CCTV17,http://219.140.132.187:8887/rtp/239.69.1.152:10548
CCTV17,http://219.140.241.156:8888/rtp/239.69.1.152:10548
CCTV17,http://27.10.185.143:4022/udp/225.0.4.179:7980
CCTV17,http://119.165.164.253:1029/udp/239.253.254.168:8000
CCTV17,http://27.10.15.209:8004/udp/225.0.4.179:7980
CCTV17农村农业,http://222.67.181.186:8888/udp/239.45.3.52:5140
CCTV164K,http://116.5.239.220:8000/udp/239.77.1.98:5146
CCTV164K,http://14.216.233.242:8888/udp/239.77.1.98:5146
CCTV164K,http://219.128.40.214:8888/udp/239.77.1.98:5146
CCTV164K,http://113.111.17.115:8888/udp/239.77.1.98:5146
CCTV164K,http://175.4.83.137:8888/udp/239.76.253.230:9000
CCTV164K,http://175.4.82.15:8888/udp/239.76.254.200:9000
CCTV164K,http://175.4.82.15:8888/udp/239.76.253.230:9000
CCTV164K,http://218.19.111.239:9999/udp/239.77.1.98:5146
CCTV164K,http://113.74.172.130:4000/udp/239.77.1.98:5146
CCTV164K,http://219.140.132.187:8887/rtp/239.69.1.249:11136
CCTV164K,http://218.19.111.218:9999/udp/239.77.1.98:5146
CCTV164K,http://124.230.56.5:55555/udp/239.76.253.230:9000
CCTV164K,http://27.16.188.107:4022/rtp/239.69.1.249:11136
CCTV164K,http://113.71.149.149:5555/udp/239.77.1.98:5146
CCTV164K,http://175.4.83.137:8888/udp/239.76.254.200:9000
CCTV164KIPTV25P,http://223.198.13.84:9999/rtp/239.253.64.126:5140
CCTV164k,http://183.148.60.100:4022/rtp/233.50.201.63:5140
CCTV164k,http://183.149.179.64:9999/rtp/233.50.201.63:5140
CCTV164k,http://60.163.20.122:8888/rtp/233.50.201.63:5140
CCTV164k,http://125.125.56.55:8889/rtp/233.50.201.63:5140
CCTV164k,http://125.125.143.193:8881/rtp/233.50.201.63:5140
CCTV164k,http://115.204.73.138:8888/rtp/233.50.201.63:5140
CCTV164k,http://220.187.80.239:8888/rtp/233.50.201.63:5140
CCTV164k,http://125.120.147.105:8888/rtp/233.50.201.63:5140
CCTV164k,http://36.27.93.103:4022/rtp/233.50.201.63:5140
CCTV164k,http://60.163.16.216:8888/rtp/233.50.201.63:5140
CCTV164k,http://183.128.190.251:8888/rtp/233.50.201.63:5140
CCTV164k,http://60.187.233.179:8888/rtp/233.50.201.63:5140
CCTV164k,http://175.4.83.137:8888/udp/239.76.246.224:1234
CCTV164k,http://175.10.72.203:4022/udp/239.76.246.224:1234
CCTV164k,http://124.230.56.5:55555/udp/239.76.246.224:1234
CCTV164kR,http://124.230.56.5:55555/udp/239.76.246.230:1234
CCTV164kR,http://175.4.83.137:8888/udp/239.76.246.230:1234
CCTV164kR,http://222.241.144.110:8888/udp/239.76.246.230:1234
CCTV14720,http://171.15.152.105:9000/rtp/239.16.20.14:10140
CCTV14720,http://1.193.59.13:8800/rtp/239.16.20.14:10140
CCTV14720,http://171.8.170.56:8800/rtp/239.16.20.14:10140
CCTV14720,http://123.149.136.46:4022/rtp/239.16.20.14:10140
CCTVNEWS,http://111.225.94.184:8800/hls/16/index.m3u8
CCTVNEWS,http://58.19.182.187:9901/tsfile/live/1000_1.m3u8?key=tvbox6_com&amp;playlive=1&amp;authid=0
CCTVNEWS,http://112.46.85.60:8002/hls/16/index.m3u8
CCTVNEWS,http://116.116.119.210:9999/udp/239.125.1.140:4130
CCTVNEWS,http://124.67.14.4:8888/udp/239.125.1.140:4130
CCTVNEWS,http://116.116.206.186:5555/udp/239.125.1.140:4130
CCTVNEWS,http://111.225.95.194:8800/hls/16/index.m3u8
CCTV世界地理,http://119.98.142.203:8888/rtp/239.69.1.91:10186
CCTV世界地理,http://219.140.132.187:8887/rtp/239.69.1.91:10186
CCTV世界地理,http://27.16.188.107:4022/rtp/239.69.1.91:10186
CCTV世界地理,http://219.140.241.156:8888/rtp/239.69.1.91:10186
CCTV世界地理,http://60.220.167.37:8084/rtp/226.0.2.222:9688
CCTV世界地理,http://183.185.223.211:8085/rtp/226.0.2.222:9688
CCTV世界地理,http://223.10.30.103:8082/udp/239.1.1.99:8099
CCTV世界地理,http://223.10.14.197:8084/udp/239.1.1.99:8099
CCTV世界地理,http://113.24.136.243:8084/udp/239.1.1.99:8099
CCTV世界地理,http://111.162.194.57:50000/udp/225.1.2.171:5002
CCTV世界地理,http://223.10.20.94:8084/udp/239.1.1.99:8099
CCTV世界地理,http://223.10.14.197:8083/udp/239.1.1.99:8099
CCTV世界地理,http://183.191.226.123:8082/rtp/226.0.2.222:9688
CCTV世界地理,http://221.212.214.12:8902/udp/229.58.190.175:5000
CCTV世界地理,http://117.10.94.182:4022/udp/225.1.2.171:5002
CCTV中学生,http://121.24.99.199:8090/hls/24/index.m3u8
CCTV中学生,http://121.24.98.117:8090/hls/24/index.m3u8
CCTV中学生,http://121.24.99.131:8090/hls/24/index.m3u8
CCTV中视文化精品,http://119.1.122.186:4022/rtp/238.255.2.32:5999
CCTV兵器科技,http://223.240.51.168:4022/rtp/238.1.79.56:4584
CCTV兵器科技,http://183.185.223.211:8085/rtp/226.0.2.223:9696
CCTV兵器科技,http://60.220.167.249:8083/rtp/226.0.2.223:9696
CCTV兵器科技,http://27.16.188.107:4022/rtp/239.69.1.79:10114
CCTV兵器科技,http://219.140.132.187:8887/rtp/239.69.1.79:10114
CCTV兵器科技,http://221.205.166.244:8085/rtp/226.0.2.223:9696
CCTV兵器科技,http://223.10.20.94:8084/udp/239.1.1.97:8097
CCTV兵器科技,http://111.162.194.57:50000/udp/225.1.2.166:5002
CCTV兵器科技,http://171.120.192.255:8084/rtp/226.0.2.223:9696
CCTV兵器科技,http://221.212.214.12:8902/udp/229.58.190.189:5000
CCTV兵器科技,http://60.220.167.249:8084/rtp/226.0.2.223:9696
CCTV兵器科技,http://117.10.94.182:4022/udp/225.1.2.166:5002
CCTV兵器科技,http://219.140.241.156:8888/rtp/239.69.1.79:10114
CCTV兵器科技,http://119.98.142.203:8888/rtp/239.69.1.79:10114
CCTV兵器科技,http://27.18.167.175:85/rtp/239.69.1.79:10114
CCTV卫生健康,http://36.49.53.3:8800/rtp/239.37.0.229:5540
CCTV台球,http://27.16.188.107:4022/rtp/239.69.1.98:10224
CCTV台球,http://223.10.22.26:8084/udp/239.1.1.100:8100
CCTV台球,http://219.140.241.156:8888/rtp/239.69.1.98:10224
CCTV台球,http://219.140.132.187:8887/rtp/239.69.1.98:10224
CCTV台球,http://183.185.223.211:8085/rtp/226.0.2.216:9640
CCTV台球,http://171.116.245.15:8082/rtp/226.0.2.216:9640
CCTV台球,http://61.150.11.116:4444/rtp/239.111.205.70:5140
CCTV台球,http://111.162.194.57:50000/udp/225.1.2.170:5002
CCTV台球,http://223.10.30.103:8082/udp/239.1.1.100:8100
CCTV台球,http://1.83.163.75:8888/rtp/239.111.205.70:5140
CCTV台球,http://223.10.20.94:8084/udp/239.1.1.100:8100
CCTV台球,http://123.182.42.136:4321/rtp/239.254.201.171:7176
CCTV台球,http://113.24.136.243:8084/udp/239.1.1.100:8100
CCTV台球,http://171.120.192.255:8084/rtp/226.0.2.216:9640
CCTV台球,http://219.145.43.125:8000/rtp/239.111.205.70:5140
CCTV天下足球,http://119.1.122.186:4022/rtp/238.255.2.134:5999
CCTV央视台球,http://110.178.52.133:8082/udp/239.1.1.100:8100
CCTV央视文化精品,http://110.178.52.133:8082/udp/239.1.1.91:8091
CCTV女性时尚,http://223.240.51.168:4022/rtp/238.1.79.55:4576
CCTV女性时尚,http://60.220.167.249:8083/rtp/226.0.2.226:9720
CCTV女性时尚,http://221.205.166.244:8085/rtp/226.0.2.226:9720
CCTV女性时尚,http://171.117.180.171:8083/rtp/226.0.2.226:9720
CCTV女性时尚,http://113.24.136.243:8083/udp/239.1.1.89:8089
CCTV女性时尚,http://183.185.223.211:8085/rtp/226.0.2.226:9720
CCTV女性时尚,http://111.162.194.57:50000/udp/225.1.2.172:5002
CCTV女性时尚,http://113.24.136.243:8084/udp/239.1.1.89:8089
CCTV女性时尚,http://60.220.167.143:8084/rtp/226.0.2.226:9720
CCTV女性时尚,http://183.191.226.123:8082/rtp/226.0.2.226:9720
CCTV女性时尚,http://117.10.94.182:4022/udp/225.1.2.172:5002
CCTV女性时尚,http://223.10.20.94:8084/udp/239.1.1.89:8089
CCTV女性时尚,http://223.10.22.26:8084/udp/239.1.1.89:8089
CCTV女性时尚,http://60.220.167.202:8084/rtp/226.0.2.226:9720
CCTV女性时尚,http://119.1.122.186:4022/rtp/238.255.2.27:5999
CCTV娱乐,http://110.72.83.62:808/hls/66/index.m3u8
CCTV娱乐,http://110.72.75.189:808/hls/66/index.m3u8
CCTV少儿,http://112.46.85.60:8002/hls/14/index.m3u8
CCTV少儿,http://171.223.215.229:4000/udp/239.93.1.29:6000
CCTV少儿,http://118.114.222.237:8888/udp/239.93.1.29:6000
CCTV少儿,http://171.213.36.122:8888/udp/239.93.1.29:6000
CCTV少儿,http://118.122.103.235:4022/udp/239.93.1.29:6000
CCTV少儿,http://113.251.180.215:4022/rtp/235.254.198.61:1520
CCTV少儿,http://112.6.117.141:9901/tsfile/live/0014_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
CCTV少儿,http://182.149.106.41:8888/udp/239.93.1.29:6000
CCTV少儿,http://125.71.122.30:8888/udp/239.93.1.29:6000
CCTV少儿,http://118.112.149.50:4022/udp/239.93.1.29:6000
CCTV少儿,http://61.157.32.10:8888/udp/239.93.1.29:6000
CCTV少儿,http://118.114.96.50:8889/udp/239.93.1.29:6000
CCTV少儿,http://118.114.168.248:4455/udp/239.93.1.29:6000
CCTV少儿,http://118.113.159.249:4022/udp/239.93.1.29:6000
CCTV少儿,http://14.105.65.166:7980/rtp/235.254.198.10:1316
CCTV少儿超,http://111.74.155.231:9901/tsfile/live/0014_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0
CCTV怀旧剧场,http://223.10.22.26:8084/udp/239.1.1.95:8095
CCTV怀旧剧场,http://171.116.245.15:8082/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://223.10.20.94:8084/udp/239.1.1.95:8095
CCTV怀旧剧场,http://113.24.136.243:8083/udp/239.1.1.95:8095
CCTV怀旧剧场,http://223.10.30.103:8082/udp/239.1.1.95:8095
CCTV怀旧剧场,http://60.220.167.249:8083/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://60.220.167.143:8083/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://221.205.166.244:8085/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://171.116.245.15:8085/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://113.24.136.243:8084/udp/239.1.1.95:8095
CCTV怀旧剧场,http://111.162.194.57:50000/udp/225.1.2.173:5002
CCTV怀旧剧场,http://171.120.192.255:8084/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://223.10.14.197:8084/udp/239.1.1.95:8095
CCTV怀旧剧场,http://60.220.167.249:8084/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://183.191.226.123:8082/rtp/226.0.2.224:9704
CCTV怀旧剧场高请,http://110.178.52.133:8082/udp/239.1.1.95:8095
CCTV文化精品,http://183.185.223.211:8085/rtp/226.0.2.219:9664
CCTV文化精品,http://113.24.136.243:8083/udp/239.1.1.91:8091
CCTV文化精品,http://60.220.167.249:8083/rtp/226.0.2.219:9664
CCTV文化精品,http://219.145.43.125:8000/rtp/239.111.205.75:5140
CCTV文化精品,http://61.150.11.116:4444/rtp/239.111.205.75:5140
CCTV文化精品,http://223.10.20.94:8084/udp/239.1.1.91:8091
CCTV文化精品,http://219.145.19.145:4000/rtp/239.111.205.75:5140
CCTV文化精品,http://113.24.136.243:8084/udp/239.1.1.91:8091
CCTV文化精品,http://223.10.30.103:8083/udp/239.1.1.91:8091
CCTV文化精品,http://111.162.194.57:50000/udp/225.1.2.177:5002
CCTV文化精品,http://1.83.163.75:8888/rtp/239.111.205.75:5140
CCTV文化精品,http://117.10.94.182:4022/udp/225.1.2.177:5002
CCTV文化精品,http://60.220.167.202:8083/rtp/226.0.2.219:9664
CCTV文化精品,http://60.220.167.249:8084/rtp/226.0.2.219:9664
CCTV文化精品,http://183.191.226.123:8082/rtp/226.0.2.219:9664
CCTV新影老故事,http://171.15.152.105:9000/rtp/239.16.20.133:11330
CCTV新影老故事,http://1.193.59.13:8800/rtp/239.16.20.133:11330
CCTV新影老故事,http://171.8.170.56:8800/rtp/239.16.20.133:11330
CCTV新影老故事,http://123.149.136.46:4022/rtp/239.16.20.133:11330
CCTV法语,http://221.212.214.12:8902/udp/229.58.190.8:5000
CCTV球,http://120.4.34.234:4000/rtp/239.253.93.231:6409
CCTV电视指南,http://171.118.111.66:8084/rtp/226.0.2.218:9656
CCTV电视指南,http://171.116.245.15:8085/rtp/226.0.2.218:9656
CCTV电视指南,http://183.185.223.211:8085/rtp/226.0.2.218:9656
CCTV电视指南,http://171.116.245.15:8082/rtp/226.0.2.218:9656
CCTV电视指南,http://60.220.167.249:8083/rtp/226.0.2.218:9656
CCTV电视指南,http://113.24.136.243:8083/udp/239.1.1.90:8090
CCTV电视指南,http://60.220.167.143:8083/rtp/226.0.2.218:9656
CCTV电视指南,http://111.162.194.57:50000/udp/225.1.2.167:5002
CCTV电视指南,http://60.220.167.249:8084/rtp/226.0.2.218:9656
CCTV电视指南,http://60.220.167.202:8082/rtp/226.0.2.218:9656
CCTV电视指南,http://117.10.94.182:4022/udp/225.1.2.167:5002
CCTV电视指南,http://113.24.136.243:8084/udp/239.1.1.90:8090
CCTV电视指南,http://36.49.53.3:8800/rtp/239.37.0.115:5540
CCTV第一剧场,http://223.240.51.168:4022/rtp/238.1.79.63:4640
CCTV第一剧场,http://27.16.188.107:4022/rtp/239.69.1.74:10084
CCTV第一剧场,http://119.98.142.203:8888/rtp/239.69.1.74:10084
CCTV第一剧场,http://219.140.241.156:8888/rtp/239.69.1.74:10084
CCTV第一剧场,http://223.10.22.26:8084/udp/239.1.1.94:8094
CCTV第一剧场,http://221.205.166.244:8085/rtp/226.0.2.221:9680
CCTV第一剧场,http://223.10.30.103:8083/udp/239.1.1.94:8094
CCTV第一剧场,http://111.162.194.57:50000/udp/225.1.2.175:5002
CCTV第一剧场,http://27.18.167.175:85/rtp/239.69.1.74:10084
CCTV第一剧场,http://113.24.136.243:8084/udp/239.1.1.94:8094
CCTV第一剧场,http://60.220.167.249:8084/rtp/226.0.2.221:9680
CCTV第一剧场,http://223.10.20.94:8084/udp/239.1.1.94:8094
CCTV第一剧场,http://117.10.94.182:4022/udp/225.1.2.175:5002
CCTV第一剧场,http://60.220.167.249:8082/rtp/226.0.2.221:9680
CCTV第一剧场,http://219.140.132.187:8887/rtp/239.69.1.74:10084
CCTV购物,http://222.67.181.186:8888/udp/239.45.3.79:5140
CCTV音乐,http://111.74.155.231:9901/tsfile/live/0015_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0
CCTV音乐风云,http://223.240.51.168:4022/rtp/238.1.79.64:4648
CCTV音乐风云,http://223.215.42.194:4022/rtp/238.1.79.64:4648
CCTV音乐风云,http://171.116.245.15:8082/rtp/226.0.2.220:9672
CCTV音乐风云,http://113.24.136.243:8083/udp/239.1.1.96:8096
CCTV音乐风云,http://221.205.166.244:8085/rtp/226.0.2.220:9672
CCTV音乐风云,http://60.220.167.143:8083/rtp/226.0.2.220:9672
CCTV音乐风云,http://183.185.223.211:8085/rtp/226.0.2.220:9672
CCTV音乐风云,http://183.191.226.123:8082/rtp/226.0.2.220:9672
CCTV音乐风云,http://111.162.194.57:50000/udp/225.1.2.176:5002
CCTV音乐风云,http://221.212.214.12:8902/udp/229.58.190.188:5000
CCTV音乐风云,http://171.116.245.15:8085/rtp/226.0.2.220:9672
CCTV音乐风云,http://113.24.136.243:8084/udp/239.1.1.96:8096
CCTV音乐风云,http://60.220.167.202:8083/rtp/226.0.2.220:9672
CCTV音乐风云,http://60.220.167.249:8084/rtp/226.0.2.220:9672
CCTV音乐风云,http://117.10.94.182:4022/udp/225.1.2.176:5002
CCTV风云剧场,http://60.220.167.249:8083/rtp/226.0.2.227:9728
CCTV风云剧场,http://223.10.22.26:8084/udp/239.1.1.93:8093
CCTV风云剧场,http://221.205.166.244:8085/rtp/226.0.2.227:9728
CCTV风云剧场,http://223.10.30.103:8083/udp/239.1.1.93:8093
CCTV风云剧场,http://111.162.194.57:50000/udp/225.1.2.174:5002
CCTV风云剧场,http://60.220.167.143:8084/rtp/226.0.2.227:9728
CCTV风云剧场,http://113.24.136.243:8084/udp/239.1.1.93:8093
CCTV风云剧场,http://171.116.245.15:8085/rtp/226.0.2.227:9728
CCTV风云剧场,http://183.191.226.123:8082/rtp/226.0.2.227:9728
CCTV风云剧场,http://223.10.20.94:8084/udp/239.1.1.93:8093
CCTV风云剧场,http://223.10.30.103:8082/udp/239.1.1.93:8093
CCTV风云剧场,http://171.116.245.15:8082/rtp/226.0.2.227:9728
CCTV风云剧场,http://223.10.14.197:8084/udp/239.1.1.93:8093
CCTV风云剧场,http://60.220.167.249:8084/rtp/226.0.2.227:9728
CCTV风云剧场,http://60.220.167.202:8082/rtp/226.0.2.227:9728
CCTV风云足球,http://27.16.188.107:4022/rtp/239.69.1.81:10126
CCTV风云足球,http://171.116.245.15:8082/rtp/226.0.2.225:9712
CCTV风云足球,http://183.185.223.211:8085/rtp/226.0.2.225:9712
CCTV风云足球,http://223.10.22.26:8084/udp/239.1.1.101:8101
CCTV风云足球,http://223.10.30.103:8083/udp/239.1.1.101:8101
CCTV风云足球,http://111.162.194.57:50000/udp/225.1.2.168:5002
CCTV风云足球,http://223.10.14.197:8084/udp/239.1.1.101:8101
CCTV风云足球,http://223.10.20.94:8084/udp/239.1.1.101:8101
CCTV风云足球,http://60.220.167.143:8083/rtp/226.0.2.225:9712
CCTV风云足球,http://171.120.192.255:8084/rtp/226.0.2.225:9712
CCTV风云足球,http://117.10.94.182:4022/udp/225.1.2.168:5002
CCTV风云足球,http://113.24.136.243:8084/udp/239.1.1.101:8101
CCTV风云足球,http://219.140.132.187:8887/rtp/239.69.1.81:10126
CCTV风云足球,http://119.98.142.203:8888/rtp/239.69.1.81:10126
CCTV风云足球,http://36.49.53.3:8800/rtp/239.37.0.080:5540
CCTV风云音乐高请,http://110.178.52.133:8082/udp/239.1.1.96:8096
CCTV高尔夫,http://124.230.56.5:55555/udp/239.76.254.62:9000
CCTV高尔夫,http://175.4.83.137:8888/udp/239.76.254.62:9000
CCTV高尔夫,http://118.254.159.110:8888/udp/239.76.254.62:9000
CCTV高尔夫,http://175.15.134.49:8888/udp/239.76.254.62:9000
CCTV高尔夫,http://222.241.144.110:8888/udp/239.76.254.62:9000
CCTV高尔夫网球,http://223.240.51.168:4022/rtp/238.1.79.58:4600
CCTV高尔夫网球,http://219.140.241.156:8888/rtp/239.69.1.83:10138
CCTV高尔夫网球,http://27.16.188.107:4022/rtp/239.69.1.83:10138
CCTV高尔夫网球,http://111.162.194.57:50000/udp/225.1.2.169:5002
CCTV高尔夫网球,http://27.18.167.175:85/rtp/239.69.1.83:10138
CCTV高尔夫网球,http://110.179.81.164:8082/udp/239.1.1.102:8102
CCTV高尔夫网球,http://221.212.214.12:8902/udp/229.58.190.11:5000
CCTV高尔夫网球,http://219.140.132.187:8887/rtp/239.69.1.83:10138
CCTV高尔夫网球,http://117.10.94.182:4022/udp/225.1.2.169:5002
CCTV高尔夫网球,http://223.10.20.94:8084/udp/239.1.1.102:8102
CCTV高尔夫网球,http://223.10.30.103:8082/udp/239.1.1.102:8102
CCTV高尔夫网球,http://223.10.30.103:8083/udp/239.1.1.102:8102
CCTV高尔夫网球,http://36.49.53.3:8800/rtp/239.37.0.230:5540
CCTV高尔夫网球,http://119.98.142.203:8888/rtp/239.69.1.83:10138
CCTV高网,http://171.116.245.15:8082/rtp/226.0.2.217:9648
CCTV高网,http://183.185.223.211:8085/rtp/226.0.2.217:9648
CCTV高网,http://60.220.167.37:8084/rtp/226.0.2.217:9648
CCTV高网,http://60.220.167.249:8083/rtp/226.0.2.217:9648
CCTV高网,http://221.205.166.244:8085/rtp/226.0.2.217:9648
CCTV高网,http://183.191.226.123:8082/rtp/226.0.2.217:9648
CCTV高网,http://60.220.167.143:8083/rtp/226.0.2.217:9648
CCTV高网,http://60.220.167.202:8083/rtp/226.0.2.217:9648
CCTV高网,http://60.220.167.249:8082/rtp/226.0.2.217:9648
CCTV高网,http://60.220.167.143:8084/rtp/226.0.2.217:9648
CCTV高网,http://171.120.192.255:8084/rtp/226.0.2.217:9648
CCTV高网,http://60.220.167.202:8082/rtp/226.0.2.217:9648
CCTV高网,http://60.220.167.249:8084/rtp/226.0.2.217:9648
CCTV高网,http://60.220.167.202:8084/rtp/226.0.2.217:9648
CCTV高网,http://171.118.111.66:8084/rtp/226.0.2.217:9648
【  央视高清频道  】,#genre#
CCTV1高清,http://218.19.111.218:9999/udp/239.77.0.86:5146
CCTV1高清,http://218.19.111.239:9999/udp/239.77.1.17:5146
CCTV1高清,http://117.70.233.138:888/hls/1/index.m3u8
CCTV1高清,http://117.70.234.64:888/hls/1/index.m3u8
CCTV1高清,http://223.240.51.168:4022/rtp/238.1.78.166:7200
CCTV1高清,http://116.5.239.220:8000/udp/239.77.0.86:5146
CCTV1高清,http://219.128.40.214:8888/udp/239.77.1.144:5146
CCTV1高清,http://116.5.239.220:8000/udp/239.77.1.144:5146
CCTV1高清,http://14.216.233.242:8888/udp/239.77.1.17:5146
CCTV1高清,http://116.5.239.220:8000/udp/239.77.1.17:5146
CCTV1高清,http://14.216.233.242:8888/udp/239.77.0.86:5146
CCTV1高清,http://113.111.17.115:8888/udp/239.77.0.86:5146
CCTV1高清,http://219.128.40.214:8888/udp/239.77.0.86:5146
CCTV1高清,http://180.113.159.91:8800/rtp/239.49.8.129:6000
CCTV1高清,http://113.65.7.195:8888/udp/239.77.1.144:5146
CCTV2高清,http://223.240.51.168:4022/rtp/238.1.78.235:7752
CCTV2高清,http://117.70.233.138:888/hls/2/index.m3u8
CCTV2高清,http://116.5.239.220:8000/udp/239.253.43.17:5146
CCTV2高清,http://116.5.239.220:8000/udp/239.77.1.158:5146
CCTV2高清,http://219.128.40.214:8888/udp/239.77.1.158:5146
CCTV2高清,http://113.71.149.149:5555/udp/239.253.43.17:5146
CCTV2高清,http://113.111.17.115:8888/udp/239.253.43.17:5146
CCTV2高清,http://219.128.40.214:8888/udp/239.253.43.17:5146
CCTV2高清,http://180.113.159.91:8800/rtp/239.49.8.130:6000
CCTV2高清,http://218.19.110.145:9999/udp/239.253.43.17:5146
CCTV2高清,http://220.178.184.16:4022/rtp/238.1.78.235:7752
CCTV2高清,http://113.65.7.195:8888/udp/239.77.1.158:5146
CCTV2高清,http://113.74.172.130:4000/udp/239.77.1.158:5146
CCTV2高清,http://113.74.172.130:4000/udp/239.253.43.17:5146
